0, 0, 66455, 65.371
0, 2, 66455, 67.605
0, 4, 66463, 68.601
0, 6, 66527, 68.497
0, 8, 66689, 70.75
0, 10, 67641, 72.575
0, 12, 69683, 72.575
0, 14, 74815, 73.885
0, 16, 88103, 76.878
0, 18, 118165, 79.762
0, 20, 191409, 88.177
0, 22, 377733, 99.565
0, 24, 808345, 111.688
